iter	MultiClass
4307	0.01051309492
4308	0.01050945065
4309	0.01050762592
4310	0.01050594345
4311	0.01050347345
4312	0.01050095693
4313	0.01049905446
4314	0.01049687387
4315	0.01049288238
4316	0.01049025194
4317	0.01048629872
4318	0.01048368938
4319	0.01048042487
4320	0.01047634335
4321	0.0104735325
4322	0.01047032751
4323	0.01046812737
4324	0.01046361793
4325	0.0104604539
4326	0.01045409586
4327	0.01045089283
4328	0.01044786437
4329	0.01044472002
4330	0.01044183282
4331	0.01043820605
4332	0.01043584906
4333	0.0104332397
4334	0.01043006144
4335	0.01042739341
4336	0.01042519716
4337	0.01042272033
4338	0.01042043792
4339	0.01041792395
4340	0.01041613153
4341	0.01041340648
4342	0.01041066965
4343	0.0104067488
4344	0.01040381506
4345	0.01040140834
4346	0.01039773612
4347	0.01039357745
4348	0.01039176238
4349	0.01038961259
4350	0.01038749953
4351	0.01038472364
4352	0.01038187938
4353	0.01037930419
4354	0.01037573594
4355	0.01037102886
4356	0.01036809915
4357	0.01036565688
4358	0.01036156053
4359	0.01035875544
4360	0.0103554814
4361	0.01035256153
4362	0.0103503893
4363	0.01034693163
4364	0.0103442666
4365	0.01034152594
4366	0.01034004459
4367	0.01033863003
4368	0.01033571192
4369	0.01033254663
4370	0.0103291999
4371	0.01032641843
4372	0.01032261057
4373	0.01031870096
4374	0.01031584607
4375	0.01031379945
4376	0.01031021915
4377	0.01030776891
4378	0.01030523344
4379	0.01030304844
4380	0.01030099663
4381	0.01029738359
4382	0.01029528391
4383	0.01029186343
4384	0.01028957539
4385	0.01028388598
4386	0.01028034762
4387	0.01027656091
4388	0.01027509013
4389	0.01027163701
4390	0.01026820643
4391	0.01026594864
4392	0.01026302524
4393	0.01025906338
4394	0.01025741422
4395	0.01025489113
4396	0.01025106414
4397	0.01024705621
4398	0.01024407027
4399	0.01024087931
4400	0.01023681039
4401	0.01023109929
4402	0.01022860565
4403	0.01022460607
4404	0.01022194202
4405	0.01021824324
4406	0.01021488611
4407	0.01021245748
4408	0.01020842179
4409	0.01020518918
4410	0.01020248318
4411	0.01019946139
4412	0.01019608221
4413	0.01019339788
4414	0.01019023021
4415	0.01018654414
4416	0.01018437823
4417	0.01018126902
4418	0.01017794551
4419	0.01017454802
4420	0.01017265246
4421	0.01017099728
4422	0.01016750998
4423	0.0101661907
4424	0.01016401882
4425	0.01016172201
4426	0.01015807128
4427	0.01015474801
4428	0.01015124946
4429	0.01014840411
4430	0.01014631
4431	0.01014435966
4432	0.01014161636
4433	0.01013708913
4434	0.01013465027
4435	0.01013128331
4436	0.01012818915
4437	0.01012382434
4438	0.01011965198
4439	0.01011682623
4440	0.01011347649
4441	0.01010976907
4442	0.01010789883
4443	0.01010598826
4444	0.01010481834
4445	0.01010252426
4446	0.01010024485
4447	0.0100962373
4448	0.01009354741
4449	0.01008999704
4450	0.01008742787
4451	0.01008475578
4452	0.01008277224
4453	0.0100780528
4454	0.01007645577
4455	0.01007414323
4456	0.01007106893
4457	0.01006807306
4458	0.01006477912
4459	0.01006093604
4460	0.01005720327
4461	0.01005530542
4462	0.01005213305
4463	0.01004848619
4464	0.01004675786
4465	0.01004546734
4466	0.01004301623
4467	0.01004129554
4468	0.01003964375
4469	0.01003679841
4470	0.01003550074
4471	0.01003407605
4472	0.01003154883
4473	0.01003055216
4474	0.01002817676
4475	0.01002562565
4476	0.01002175085
4477	0.01001846936
4478	0.01001642841
4479	0.01001448678
4480	0.0100114922
4481	0.01000816978
4482	0.01000679615
4483	0.01000401285
4484	0.0100009869
4485	0.009998879435
4486	0.009996442072
4487	0.009993193305
4488	0.009990647839
4489	0.009988266205
4490	0.009985944053
4491	0.009982326862
4492	0.009979341754
4493	0.0099767857
4494	0.009975344403
4495	0.009972884224
4496	0.009970605874
4497	0.00996793162
4498	0.009966718833
4499	0.009963583399
4500	0.009961095581
4501	0.009959131337
4502	0.009957063516
4503	0.009955042793
4504	0.009950821487
4505	0.009947454841
4506	0.009945890316
4507	0.009942708385
4508	0.009939109347
4509	0.009937062473
4510	0.00993537194
4511	0.009931648958
4512	0.009929656026
4513	0.009926681734
4514	0.009923621673
4515	0.009921367552
4516	0.009918291611
4517	0.009914947816
4518	0.009912484791
4519	0.009911127538
4520	0.009908707692
4521	0.009906161386
4522	0.009904068264
4523	0.009901646453
4524	0.009897161305
4525	0.00989432583
4526	0.009892795656
4527	0.009890055601
4528	0.009887887501
4529	0.009884169231
4530	0.00988197415
4531	0.009879198393
4532	0.009876066049
4533	0.009872790896
4534	0.009870140784
4535	0.00986774676
4536	0.009864268885
4537	0.009861677931
4538	0.009858539722
4539	0.009855520607
4540	0.009852001942
4541	0.009848536359
4542	0.009845126445
4543	0.009841540736
4544	0.009839087161
4545	0.009837460212
4546	0.009835036434
4547	0.009831449595
4548	0.009827787733
4549	0.009825684438
4550	0.009824458016
4551	0.009820514521
4552	0.009818248577
4553	0.00981524056
4554	0.009812643953
4555	0.009808566907
4556	0.009806857072
4557	0.009804272864
4558	0.009801014888
4559	0.009797409236
4560	0.009793366324
4561	0.009790268339
4562	0.009786535014
4563	0.009782373352
4564	0.00977944934
4565	0.009777376348
4566	0.009775384476
4567	0.009772867769
4568	0.009770792712
4569	0.009769073453
4570	0.009767315991
4571	0.009764109979
4572	0.009761964716
4573	0.009758948118
4574	0.009757068709
4575	0.009755817811
4576	0.009753067154
4577	0.009750340995
4578	0.0097470699
4579	0.009742186587
4580	0.009738718935
4581	0.009735980721
4582	0.009733109038
4583	0.009728988531
4584	0.009725957452
4585	0.009722365684
4586	0.009718584225
4587	0.009716003135
4588	0.009714104306
4589	0.009712320557
4590	0.009709482185
4591	0.009706576489
4592	0.009703545555
4593	0.009700713178
4594	0.009698241402
4595	0.009696686392
4596	0.009694075003
4597	0.009692042043
4598	0.009689407626
4599	0.009686477147
4600	0.009684742141
4601	0.009681696325
4602	0.009679609245
4603	0.009675821194
4604	0.009674860343
4605	0.009672606169
4606	0.009669071887
4607	0.009667431224
4608	0.009664452615
4609	0.009661392199
4610	0.009656805022
4611	0.009652810398
4612	0.009650377909
4613	0.009648145555
4614	0.009645186671
4615	0.009642331015
4616	0.009639037744
4617	0.009635995851
4618	0.009634742117
4619	0.009633114101
4620	0.009630401609
4621	0.009627226744
4622	0.009625558319
4623	0.009623573949
4624	0.009622196814
4625	0.009620455119
4626	0.009618712312
4627	0.009616880113
4628	0.009615056284
4629	0.0096135401
4630	0.009611888153
4631	0.009610347977
4632	0.009608166578
4633	0.009605521729
4634	0.009603806426
4635	0.009601869998
4636	0.009598946844
4637	0.009597102677
4638	0.009595021338
4639	0.009591702789
4640	0.009587526071
4641	0.00958531109
4642	0.009582992945
4643	0.009581561023
4644	0.009579763979
4645	0.009577334712
4646	0.009575490236
4647	0.009572928256
4648	0.009569864227
4649	0.009567923278
4650	0.009564918592
4651	0.009562884046
4652	0.009558750543
4653	0.009557644928
4654	0.009554790052
4655	0.009552192852
4656	0.009549054271
4657	0.009545993611
4658	0.009542810161
4659	0.009539669124
4660	0.009537578729
4661	0.009535754128
4662	0.009534324299
4663	0.009531870334
4664	0.009529189393
4665	0.009527679893
4666	0.009526082645
4667	0.009523791764
4668	0.009520370216
4669	0.009516581817
4670	0.009513553777
4671	0.009511823136
4672	0.00950993443
4673	0.00950817323
4674	0.009506072055
4675	0.009501556728
4676	0.009500209107
4677	0.009497149831
4678	0.009495324656
4679	0.009492858259
4680	0.009490496255
4681	0.009487650299
4682	0.009485038783
4683	0.009482386881
4684	0.009479723839
4685	0.009476767415
4686	0.009474890189
4687	0.009472584551
4688	0.009469954354
4689	0.009468517807
4690	0.009465696514
4691	0.009463627815
4692	0.009461997364
4693	0.009459985221
4694	0.009457835179
4695	0.009456458599
4696	0.009455026245
4697	0.009451903536
4698	0.009447863845
4699	0.009444266506
4700	0.009441766991
4701	0.009437458701
4702	0.009435510304
4703	0.009434148631
4704	0.009431594939
4705	0.009429081825
4706	0.009425278085
4707	0.009422354715
4708	0.009420207825
4709	0.009416075834
4710	0.009413504066
4711	0.009410784362
4712	0.009408306968
4713	0.009406775079
4714	0.009404809547
4715	0.00940250648
4716	0.009398423523
4717	0.009396381649
4718	0.009393179494
4719	0.009390268673
4720	0.009387959898
4721	0.009385489753
4722	0.009383880785
4723	0.009381414934
4724	0.009378699504
4725	0.009375651287
4726	0.009373384865
4727	0.009371240443
4728	0.009367406125
4729	0.009365201651
4730	0.009361602863
4731	0.009359226045
4732	0.009358244418
4733	0.009356662281
4734	0.00935443251
4735	0.009352528237
4736	0.009349106586
4737	0.009347840592
4738	0.009344864297
4739	0.009341858691
4740	0.009339815928
4741	0.009337486695
4742	0.0093344476
4743	0.009332430255
4744	0.009331074636
4745	0.00932960935
4746	0.009327278961
4747	0.009325234805
4748	0.009320986097
4749	0.009318374896
4750	0.009316189789
4751	0.009313862149
4752	0.009311579156
4753	0.009309579213
4754	0.009306183086
4755	0.009303710028
4756	0.009302396129
4757	0.009298629134
4758	0.009295770428
4759	0.009293804828
4760	0.009292323712
4761	0.009289855754
4762	0.009287772885
4763	0.0092860417
4764	0.009284614942
4765	0.009281445616
4766	0.009278769159
4767	0.009276853185
4768	0.009274562634
4769	0.009270584887
4770	0.009268398007
4771	0.00926607546
4772	0.009264118194
4773	0.009261238926
4774	0.009258860529
4775	0.009255765384
4776	0.009253326282
4777	0.009251414422
4778	0.0092495995
4779	0.009246379418
4780	0.009243581972
4781	0.009241358402
4782	0.009238034329
4783	0.009236094154
4784	0.009233510775
4785	0.009230100846
4786	0.009227060632
4787	0.009224968438
4788	0.009221890207
4789	0.00921851248
4790	0.009216645151
4791	0.009214195001
4792	0.009211699699
4793	0.009208206311
4794	0.009205921146
4795	0.009203350419
4796	0.009202140658
4797	0.009199589113
4798	0.009196586521
4799	0.009193689095
4800	0.009191393026
4801	0.009189315077
4802	0.009186360913
4803	0.009185265508
4804	0.009182180909
4805	0.009179846988
4806	0.009176748927
4807	0.009174350276
4808	0.009172004559
4809	0.009170142542
4810	0.00916771091
4811	0.009165441608
4812	0.009163317346
4813	0.009159969183
4814	0.009155377847
4815	0.009153249474
4816	0.009151170429
4817	0.009149337678
4818	0.009147138763
4819	0.009144010122
4820	0.009142297461
4821	0.009139651501
4822	0.009137790199
4823	0.009134455818
4824	0.009132592986
4825	0.009130664193
4826	0.009128429635
4827	0.009126568059
4828	0.009124945786
4829	0.009122990363
4830	0.009120381653
4831	0.009117178299
4832	0.009113760815
4833	0.009109280538
4834	0.009106499052
4835	0.009103571471
4836	0.009100613688
4837	0.009097815404
4838	0.00909578313
4839	0.009092460992
4840	0.009091086986
4841	0.009088362056
4842	0.009086869604
4843	0.009084368002
4844	0.009082416015
4845	0.009080162912
4846	0.009077568867
4847	0.009075115667
4848	0.009073587454
4849	0.00907154755
4850	0.009068021825
4851	0.009064409872
4852	0.009062255011
4853	0.009059746292
4854	0.009056734819
4855	0.009054514817
4856	0.009052438005
4857	0.009050346834
4858	0.009047107739
4859	0.009044931272
4860	0.009043621767
4861	0.009039408672
4862	0.00903738267
4863	0.009035917745
4864	0.009034302481
4865	0.009032329913
4866	0.009030900494
4867	0.009028341372
4868	0.009025285111
4869	0.009023342527
4870	0.009020455133
4871	0.009019077947
4872	0.009015717345
4873	0.00901348453
4874	0.00901193249
4875	0.009010589
4876	0.009008211278
4877	0.009006304674
4878	0.009004244423
4879	0.009002646345
4880	0.008999436692
4881	0.008996652716
4882	0.008994876673
4883	0.00899286205
4884	0.008991164625
4885	0.008989729693
4886	0.008986546118
4887	0.008984547811
4888	0.00898215045
4889	0.008980046806
4890	0.008977922556
4891	0.00897528936
4892	0.008972660225
4893	0.008970384239
4894	0.008968408365
4895	0.00896467937
4896	0.008962746408
4897	0.008959702481
4898	0.008957701328
4899	0.008955742145
4900	0.008953983853
4901	0.008952018089
4902	0.008949882184
4903	0.008947207233
4904	0.008945708071
4905	0.008943302382
4906	0.008941604076
4907	0.00893892472
4908	0.008936707271
4909	0.008933901547
4910	0.008932048018
4911	0.008931145836
4912	0.008929868663
4913	0.008927036324
4914	0.008924870057
4915	0.008920216288
4916	0.008918395304
4917	0.008916467553
4918	0.008914880515
4919	0.00891316713
4920	0.008911899046
4921	0.008909365879
4922	0.008906796649
4923	0.008903851719
4924	0.008901312937
4925	0.008897430731
4926	0.008895746509
4927	0.008893004194
4928	0.008890714235
4929	0.008888242213
4930	0.008886905169
4931	0.008883910626
4932	0.008882595135
4933	0.008878958548
4934	0.008877156626
4935	0.008875566135
4936	0.008873630097
4937	0.008871403881
4938	0.008868531793
4939	0.008866346057
4940	0.008863640977
4941	0.008861351044
4942	0.008859021293
4943	0.008857104439
4944	0.008854957465
4945	0.008852592717
4946	0.008849301585
4947	0.008846324634
4948	0.008844300521
4949	0.008843570616
4950	0.008842147374
4951	0.008840389466
4952	0.00883804884
4953	0.00883635686
4954	0.008834570511
4955	0.008832111264
4956	0.008831056361
4957	0.008829464687
4958	0.008826770625
4959	0.008824347956
4960	0.008821589764
4961	0.008819270451
4962	0.008817485541
4963	0.00881443401
4964	0.008812724537
4965	0.008810360206
4966	0.008808722204
4967	0.008806746034
4968	0.008804743973
4969	0.008801436804
4970	0.00879823315
4971	0.008795817659
4972	0.008794182596
4973	0.008792383853
4974	0.008789627714
4975	0.0087851499
4976	0.008782910378
4977	0.008782145022
4978	0.008780093561
4979	0.008777052323
4980	0.008773817966
4981	0.008771099246
4982	0.008767618342
4983	0.008766917517
4984	0.008765728472
4985	0.008764020597
4986	0.008762068371
4987	0.008759926758
4988	0.008757952016
4989	0.008756329417
4990	0.008754229136
4991	0.008751790396
4992	0.00874966427
4993	0.008748749235
4994	0.008746043779
4995	0.00874468091
4996	0.008742387775
4997	0.008740726443
4998	0.008739655652
4999	0.008738203704
